"nom_estab"	"nom_vial"	"per_ocu"	"lat"	"lon"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JORGE SERDÁN"	"0 a 5 personas"	"19.808561"	"-96.916147"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"18.069535"	"-94.410309"
"HOSPITAL VITAL"	"PRESIDENTE MIGUEL ALEMÁN"	"11 a 30 persona"	"19.545219"	"-96.917112"
"CONSULTORIO OMEOPATICO"	"CENTRAL ORIENTE (POZA RICA)"	"0 a 5 personas"	"20.515713"	"-97.437623"
"DR. MARGARITO GARCIA GARCIA PEDIATRA"	"PASEO DE LAS PALMAS"	"0 a 5 personas"	"19.539687"	"-96.929182"
"CONSULTORIO MÉDICO SIN NOMBRE"	"TEODORO DEHESA"	"0 a 5 personas"	"17.944734"	"-94.920254"
"UNIDAD MEDICA RURAL BOCA DE LIMA"	"FRANCISCO I MADERO"	"0 a 5 personas"	"20.55694"	"-97.13667"
"MATERNIDAD CESAREA ESPINOZA CARSOLIO"	"H AYUNTAMIENTO"	"0 a 5 personas"	"19.184099"	"-96.137427"
"SANATORIO PEÑARRIETA DAHER  S.A. DE C.V."	"JUSTO SIERRA"	"11 a 30 persona"	"18.147826"	"-94.458737"
"CONSULTORIO MÉDICO"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.146256"	"-94.41614"
"SOCIEDAD ESPAÑOLA DE BENEFICENCIA"	"16 DE SEPTIEMBRE"	"251 y más pers"	"19.194436"	"-96.130113"
"CONSULTORIO MÉDICO DE FUNDACIÓN BEST"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.025143"	"-95.530297"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"REVOLUCIÓN"	"0 a 5 personas"	"19.369582"	"-96.380575"
"CONSULTORIO MÉDICO"	"XALAPA"	"0 a 5 personas"	"19.543266"	"-96.927637"
"DRA MARIA DEL CARMEN SOTO PORTILLA"	"PASEO DE LAS PALMAS"	"0 a 5 personas"	"19.539687"	"-96.929182"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PLAZA DE LA PIRÁMIDE"	"0 a 5 personas"	"20.749222"	"-97.633209"
"DR. MARCO ANTONIO GONZALEZ JUAREZ"	"PASEO DE LAS PALMAS"	"0 a 5 personas"	"19.539687"	"-96.929182"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"FRANCISCO CANAL"	"0 a 5 personas"	"19.186519"	"-96.151049"
"CONSULTORIO MÉDICO"	"CUBA"	"0 a 5 personas"	"20.535863"	"-97.459405"
"IMSS UNIDAD DE MEDICINA FAMILIAR"	"PRINCIPAL"	"0 a 5 personas"	"21.422783"	"-97.54806"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LA GLORIA"	"0 a 5 personas"	"19.650762"	"-96.941186"
"HOSPITAL LÁZARO CARDENAS CUITLAHUAC"	"3"	"0 a 5 personas"	"18.8132"	"-96.723392"
"HOSPITAL ERAL GENDE ALTA ESPECIALIDAD DE VERACRUZ"	"20 DE NOVIEMBRE"	"251 y más pers"	"19.18546"	"-96.132404"
"CONSULTORIO MEDICINA GENERAL"	"2 ORIENTE"	"0 a 5 personas"	"20.525727"	"-97.461789"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GENERAL MANUEL RINCÓN"	"0 a 5 personas"	"19.56722"	"-97.247719"
"CONSULTORIO MÉDICO FARMACIA GI"	"PRIMERA SANTOS DEGOLLADO"	"0 a 5 personas"	"19.452604"	"-96.961291"
"CONSULTORIO MÉDICO Y FARMACIA SORIANO"	"RÍO MAGDALENA"	"0 a 5 personas"	"19.20399"	"-96.194474"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CUAUHTÉMOC"	"0 a 5 personas"	"19.593171"	"-96.949156"
"MÉDICO NEUROCIRUJANO"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.144987"	"-94.422558"
"CONSULTORIO MÉDICO SIN NOMBRE"	"VICTIMAS DEL 5 Y 6 DE JULIO"	"0 a 5 personas"	"19.177563"	"-96.124692"
"CONSULTORIO MÉDICO"	"JOSÉ AZUETA"	"0 a 5 personas"	"20.447699"	"-97.322968"
"CONSULTORIO MÉDICO SIN NOMBRE"	"INDEPENDENCIA"	"0 a 5 personas"	"19.073898"	"-96.161231"
"ENFERMERA Y MÉDICO TRADICIONAL"	"GUADALUPE VICTORIA"	"0 a 5 personas"	"20.903143"	"-97.673461"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LIBERTAD"	"0 a 5 personas"	"18.448805"	"-96.360397"
"CONSULTORIO MÉDICO SIN NOMBRE"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"19.189812"	"-96.13343"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"19.196052"	"-96.138368"
"MECAV ORIENTACIÓN MÉDICA Y VENTA DE MEDICAMENTOS"	"SAYAGO"	"0 a 5 personas"	"19.535451"	"-96.929446"
"CONSULTORIO MÉDICO DR. IBARRA"	"SABINO"	"0 a 5 personas"	"20.537776"	"-97.455101"
"CONSULTORIO MÉDICO SIN NOMBRE"	"5 DE MAYO"	"0 a 5 personas"	"18.897345"	"-96.789242"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"INDEPENDENCIA"	"11 a 30 persona"	"20.918936"	"-97.67784"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PUEBLA"	"0 a 5 personas"	"18.104144"	"-95.878754"
"INSTITUTO DE INVESTIGACIONES MÉDICO QUIRÚRGICAS"	"LA NIÑA"	"0 a 5 personas"	"19.147579"	"-96.104781"
"CONSULTORIO MÉDICO SIN NOMBRE"	"SIMÓN BOLÍVAR"	"0 a 5 personas"	"18.030286"	"-94.566352"
"DISPENSARIO MÉDICO"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.143724"	"-94.430187"
"CONSULTORIO MÉDICO CHIUNTI"	"PINO SUÁREZ"	"0 a 5 personas"	"18.364207"	"-95.798247"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"19.192128"	"-96.134166"
"SALUD PARA TODOS SUC 913 VERACRUZ 5"	"MIGUEL HIDALGO"	"0 a 5 personas"	"19.193053"	"-96.137351"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"SALVADOR DÍAZ MIRÓN"	"251 y más pers"	"19.156035"	"-96.130848"
"CONSULTORIO MÉDICO GENERAL"	"HIDALGO"	"0 a 5 personas"	"18.970221"	"-96.722979"
"CONSULTORIO MEDIA"	"JOSÉ MARÍA MORELOS NORTE"	"0 a 5 personas"	"19.047247"	"-96.422711"
"CONSULTORIO MÉDICO"	"JUAN DE GRIJALVA"	"0 a 5 personas"	"19.172354"	"-96.123925"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"DOCTOR JUAN MARTÍNEZ"	"0 a 5 personas"	"19.368974"	"-96.378728"
"HOSPITAL GENERAL DOCTOR JOSÉ BUIL BELENGUER"	"FRANCISCO I. MADERO"	"101 a 250 perso"	"20.450034"	"-97.32896"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"19.175274"	"-96.130721"
"HOSPITAL GENERAL DE SUBZONA NÚMERO 12 CLÍNICA IMSS"	"EJÉRCITO NACIONAL"	"101 a 250 perso"	"18.891125"	"-96.800247"
"UNIDAD MÉDICA FLORES"	"PASEO LAS FLORES"	"0 a 5 personas"	"19.103345"	"-96.152273"
"DOCTOR RICARDO MALDONADO PADILLA"	"ADOLFO RUÍZ CORTINES"	"0 a 5 personas"	"20.535559"	"-97.458593"
"CONSULTORIO MÉDICO CIRUJANO SIN NOMBRE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.451438"	"-96.956661"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MARIANO ESCOBEDO"	"0 a 5 personas"	"18.447861"	"-95.208027"
"CONSULTORIO MÉDICO"	"CORDILLERA DE LOS ANDES"	"0 a 5 personas"	"19.204666"	"-96.181831"
"CONSULTORIO PEDIATRICA INTEGRAL"	"INDEPENDENCIA"	"0 a 5 personas"	"19.367975"	"-96.374959"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NINGUNO"	"0 a 5 personas"	"18.16146"	"-95.189753"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"18.152212"	"-94.4145"
"MODULO DIF"	"JUAN DE LA FUENTE"	"0 a 5 personas"	"19.192548"	"-96.169205"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GUADALUPE VICTORIA"	"0 a 5 personas"	"19.422968"	"-97.008253"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"CEDI"	"6 a 10 personas"	"17.899257"	"-94.815698"
"CONSULTORIO MÉDICO LAS 24 HORAS"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"17.994174"	"-94.553543"
"HOSPITAL DE LA COMUNIDAD DE"	"LOS SANTOS"	"101 a 250 perso"	"18.027745"	"-94.394495"
"CONSULTORIO MÉDICO GENERAL"	"AQUILES SERDÁN"	"0 a 5 personas"	"18.449119"	"-95.215956"
"CONSULTORIO MÉDICO"	"SANTOS PÉREZ ABASCAL"	"0 a 5 personas"	"19.177354"	"-96.13253"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MARIANO ARISTA"	"0 a 5 personas"	"19.189665"	"-96.15003"
"CONSULTORIO MÉDICO"	"JUVENTINO ROSAS"	"0 a 5 personas"	"18.148671"	"-94.458738"
"CONSULTORIO MÉDICO CANTAROS DEL SOL"	"ABASOLO"	"0 a 5 personas"	"20.140969"	"-97.576161"
"CONSULTORIO MÉDICO"	"ADALBERTO TEJEDA"	"0 a 5 personas"	"18.150859"	"-94.406141"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"GUADALUPE VICTORIA"	"0 a 5 personas"	"19.194181"	"-96.14971"
"CONSULTORIOS PRIVADOS DE MEDICINA GENERAL"	"PÍPILA"	"0 a 5 personas"	"19.535144"	"-96.920323"
"UNIDAD MEDICA DE CAMPO IMSS OPORTUNIDADES AGUA DULCE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"20.364585"	"-97.292029"
"DOCTOR ISRRAEL GARCIA LARA"	"INDEPENDENCIA"	"0 a 5 personas"	"18.145642"	"-94.435233"
"CONSULTORIO MÉDICO SIN NOMBRE"	"VICENTE GUERRERO"	"0 a 5 personas"	"19.382862"	"-96.976695"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MÁRTIRES DEL 28 DE AGOSTO"	"0 a 5 personas"	"19.537313"	"-96.931044"
"CONSULTORIO MÉDICO"	"JOSÉ AZUETA"	"0 a 5 personas"	"20.447699"	"-97.322968"
"CONSULTORIO MÉDICO GENERAL SIN NOMBRE"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.950512"	"-94.914937"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"6 NORTE"	"0 a 5 personas"	"20.52537"	"-97.461012"
"CONSULTORIO MÉDICO GENERAL"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.765723"	"-97.245604"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MIGUEL HIDALGO"	"0 a 5 personas"	"19.967926"	"-96.611003"
"CONSULTORIO MÉDICO"	"OGARRIO"	"0 a 5 personas"	"18.136773"	"-94.150578"
"CONSULTORIO MÉDICO"	"MANUEL C. TELLO"	"0 a 5 personas"	"19.540328"	"-96.92549"
"CONSULTORIO PEDIÁTRICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"18.069546"	"-94.410317"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"HIDALGO"	"0 a 5 personas"	"17.963291"	"-94.717138"
"DR MOISES"	"LERDO DE TEJADA"	"0 a 5 personas"	"18.151585"	"-94.403366"
"UNIDAD DE MEDICINA FAMILIAR 48"	"PORFIRIO DÍAZ"	"6 a 10 personas"	"21.290083"	"-97.448074"
"CONSULTORIO MÉDICO DE ALERGÓLOGA PEDIATRA"	"GENERAL MANUEL RINCÓN"	"0 a 5 personas"	"19.531646"	"-96.907824"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"PRIVADA DE ITURBIDE"	"0 a 5 personas"	"18.467393"	"-95.301051"
"CONSULTORIO CIRUGÍA GENERAL"	"IGNACIO ALDAMA"	"0 a 5 personas"	"18.084982"	"-96.124318"
"CONSULTORIO MÉDICO SIN NOMBRE"	"VICENTE GUERRERO"	"0 a 5 personas"	"19.423302"	"-97.011461"
"CONSULTORIO MÉDICO"	"FERNANDO DE MAGALLANES"	"0 a 5 personas"	"19.170258"	"-96.12231"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MARIANO ARISTA"	"0 a 5 personas"	"20.530917"	"-97.462011"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"ZAMORA"	"0 a 5 personas"	"18.42136"	"-95.112116"
"CONSULTORIO MÉDICO SIN NOMBRE"	"1"	"0 a 5 personas"	"18.814171"	"-96.72334"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MIGUEL HIDALGO"	"0 a 5 personas"	"19.198379"	"-96.141512"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.241085"	"-96.134437"
"CONSULTORIO MÉDICO"	"AGUSTÍN F. BLANCAS"	"0 a 5 personas"	"19.540541"	"-96.925316"
"CONSULTORIO MÉDICO"	"ELECTORES"	"0 a 5 personas"	"20.443268"	"-97.331842"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.194529"	"-96.130066"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ARGENTINA"	"6 a 10 personas"	"20.536173"	"-97.463016"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HÉROES"	"0 a 5 personas"	"19.023159"	"-96.613022"
"MÉDICO GENERAL"	"BUCARELLI"	"0 a 5 personas"	"20.913866"	"-97.675471"
"CONSULTORIO MÉDICO"	"I. ICAZO"	"0 a 5 personas"	"19.202846"	"-96.154921"
"FUNDACIÓN BEST  A.C."	"ZARAGOZA"	"0 a 5 personas"	"18.465041"	"-95.30166"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CÓRDOBA"	"0 a 5 personas"	"19.482095"	"-96.91244"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HERMENEGILDO GALEANA"	"0 a 5 personas"	"19.206811"	"-96.164784"
"HOSPITAL RURAL PAPANTLA IMSS OPORTUNIDADES"	"NUEVO LEÓN"	"101 a 250 perso"	"20.454135"	"-97.335644"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD MEDICA FAMILIAR 53"	"OGARRIO"	"11 a 30 persona"	"18.136211"	"-94.148678"
"CONSULTORIO MÉDICO SIN NOMBRE"	"AQUILES SERDÁN"	"0 a 5 personas"	"20.447635"	"-97.321017"
"UNIDAD MEDICA VETERINARIA PEKITAS"	"GUTIÉRREZ ZAMORA"	"0 a 5 personas"	"19.188791"	"-96.15691"
"CONSULTORIO MÉDICO SIN NOMBRE"	"6"	"0 a 5 personas"	"19.182561"	"-96.149144"
"CONSULTORIO MÉDICO SIN NOMBRE"	"EMILIO CARRANZA"	"0 a 5 personas"	"20.915833"	"-97.676419"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO"	"0 a 5 personas"	"19.052714"	"-96.422696"
"CONSULTORIO MÉDICO DEL ISSSTE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"20.031998"	"-96.648514"
"SERVICIO MÉDICO PABLO HERNANDEZ DEL VALLE"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"17.928034"	"-94.893958"
"UNIDAD MEDICA SAN ANGEL"	"BENITO JUÁREZ"	"6 a 10 personas"	"18.241962"	"-96.134585"
"CONSULTORIO MÉDICO SIN NOMBRE"	"SECCIÓN 51"	"0 a 5 personas"	"18.007108"	"-94.61413"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CONSTITUCIÓN"	"0 a 5 personas"	"19.927252"	"-96.854619"
"SERVICIOS MÉDICOS DE TOTUTLA"	"GENERAL MIGUEL ALEMÁN"	"0 a 5 personas"	"19.211171"	"-96.960491"
"CONSULTORIO MÉDICO"	"JOSÉ DÍAZ"	"0 a 5 personas"	"19.535041"	"-96.934475"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"BELISARIO DOMÍNGUEZ"	"0 a 5 personas"	"19.561395"	"-97.241014"
"SISTEMA DIF MUNICIPAL ACTOPAN"	"LIBERTAD"	"11 a 30 persona"	"19.504332"	"-96.615776"
"CONSULTORIO MÉDICO"	"21"	"0 a 5 personas"	"19.133195"	"-96.123979"
"CONSULTORIO MÉDICO DR. ARTURO"	"MIGUEL ALEMÁN"	"0 a 5 personas"	"19.165994"	"-96.136941"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BERNAL DÍAZ DEL CASTILLO"	"0 a 5 personas"	"19.17018"	"-96.12419"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"20.448556"	"-97.087407"
"CONSULTORIO Y FARMACIA SOFIA"	"BUCARELLI"	"0 a 5 personas"	"20.913686"	"-97.676239"
"CONSULTORIO MÉDICO EN CIRUGÍA GENERAL"	"MARIANO ABASOLO"	"0 a 5 personas"	"20.062191"	"-97.057671"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"INDEPENDENCIA"	"0 a 5 personas"	"18.160217"	"-95.184835"
"CONSULTORIO MÉDICO ESPECIALIZADO ECONÓMICO"	"MANUEL A. DE LA CABADA"	"0 a 5 personas"	"18.449198"	"-95.214986"
"HOSPITAL RURAL PLAN DE ARROYOS"	"SALIDA A LA NORIA"	"101 a 250 perso"	"19.898671"	"-97.106196"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO"	"0 a 5 personas"	"20.40545"	"-97.337913"
"CONSULTORIO FARMACIA GI"	"DÍAZ MIRÓN"	"0 a 5 personas"	"19.208731"	"-96.272827"
"MENTTA CLINIC"	"JUAN DE LA LUZ ENRÍQUEZ"	"0 a 5 personas"	"19.527427"	"-96.921448"
"CONSULTORIO MÉDICO DR. CIRO"	"MATAMOROS"	"0 a 5 personas"	"17.89194"	"-94.815765"
"CONSULTORIO MÉDICO"	"LOS PINOS"	"0 a 5 personas"	"19.545099"	"-96.941671"
"CONSULTORIO MÉDICO INTERNISTA SIN NOMBRE"	"RUIZ FLORES"	"0 a 5 personas"	"17.956297"	"-94.918469"
"FAMILY FOR LIFE"	"MARTÍN ALONSO PINZÓN"	"6 a 10 personas"	"19.16971"	"-96.123467"
"INSTITUTO DEL SEGURO SOCIAL MEXICANO"	"ROMÁN MARÍN"	"251 y más pers"	"18.139912"	"-94.433515"
"UMAE  HOSPITAL DE ESPECIALIDADES NÚMERO 14 CMN ADOLFO RUIZ CORTINES"	"CUAUHTÉMOC NORTE"	"251 y más pers"	"19.199884"	"-96.155561"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"SEBASTIÁN LERDO DE TEJADA"	"0 a 5 personas"	"19.926666"	"-96.853669"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BELISARIO DOMÍNGUEZ"	"0 a 5 personas"	"20.532951"	"-97.458001"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"19.196529"	"-96.133456"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FERNANDO GUTIÉRREZ BARRIOS"	"0 a 5 personas"	"19.551274"	"-96.953756"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JOSÉ L. GARIZURIETA"	"0 a 5 personas"	"20.95258"	"-97.404156"
"CONSULTORIO MÉDICO SIN NOMBRE"	"5 DE MAYO"	"0 a 5 personas"	"18.083566"	"-96.126513"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GONZALO SANDOVAL"	"0 a 5 personas"	"19.164278"	"-96.127458"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HIPÓLITO DESCHAMPS"	"0 a 5 personas"	"19.174315"	"-96.135197"
"FARMACIAS DELTA"	"BENITO JUÁREZ"	"0 a 5 personas"	"20.140044"	"-97.576398"
"CONSULTORIO MÉDICO DR. JORGE"	"LIBERTAD"	"0 a 5 personas"	"18.597196"	"-95.444077"
"CONSULTORIO MÉDICO"	"XICOTÉNCATL"	"0 a 5 personas"	"19.190128"	"-96.12553"
"CONSULTORIO RIVADENEYRA"	"GONZALO VÁZQUEZ VELA"	"0 a 5 personas"	"19.762575"	"-97.244688"
"DISPENSARIO MÉDICO PARROQUIAL"	"5 DE MAYO"	"0 a 5 personas"	"18.466248"	"-95.301292"
"IMSS OPORTUNIDADES"	"VICENTE GUERRERO"	"0 a 5 personas"	"20.890767"	"-97.655814"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BRAVO"	"0 a 5 personas"	"17.946449"	"-94.91438"
"CONSULTORIO MÉDICO SIN NOMBRE"	"REVOLUCIÓN"	"0 a 5 personas"	"18.445071"	"-95.216501"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"19.170469"	"-96.130007"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"0 a 5 personas"	"20.95379"	"-97.406778"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JUAN OSORIO LÓPEZ"	"0 a 5 personas"	"18.123574"	"-94.464476"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ADOLFO LÓPEZ MATEOS"	"0 a 5 personas"	"17.994626"	"-94.637836"
"CONSULTORIO MÉDICO"	"REVOLUCIÓN"	"0 a 5 personas"	"18.075086"	"-95.708866"
"CONSULTORIO MÉDICO"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.449626"	"-96.35844"
"PSICOTERAPIA INFANTIL GUESTALT"	"VENUSTIANO CARRANZA"	"0 a 5 personas"	"19.523105"	"-96.930201"
"CONSULTORIO MÉDICO"	"EJÉRCITO MEXICANO"	"0 a 5 personas"	"19.143063"	"-96.123552"
"DRA J. AIDA PALOMARES"	"PASEO DE LAS ARAUCARIAS"	"0 a 5 personas"	"19.528571"	"-96.894893"
"CONSULTORIO FUNDACIÓN BEST"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"18.307461"	"-95.842954"
"DOCTOR VICTOR HUGO QUIROZ DIAZ  GERIATRA"	"JESÚS REYES HEROLES"	"0 a 5 personas"	"19.541292"	"-96.930811"
"HOSPITAL ÁNGELES XALAPA"	"NINGUNO"	"251 y más pers"	"19.517313"	"-96.881958"
"CONSULTORIO MÉDICO GENERAL"	"IGNACIO DE LA LLAVE"	"0 a 5 personas"	"19.964088"	"-97.215259"
"DISPENSARIO MÉDICO PARA TRABAJADORES TRANSITORIOS"	"AGUSTÍN DE ITURBIDE"	"0 a 5 personas"	"17.981556"	"-94.542961"
"CLÍNICA SANTA MONICA"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"18.082994"	"-96.128077"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MANUEL R. GUTIÉRREZ"	"0 a 5 personas"	"19.540151"	"-96.922241"
"UNIDAD MÉDICA CATEMACO"	"HIDALGO"	"0 a 5 personas"	"18.41744"	"-95.104822"
"CONSULTORIO MÉDICO"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.155781"	"-94.419724"
"CONSULTORIO MÉDICO"	"GÉMINIS"	"0 a 5 personas"	"19.201814"	"-96.167207"
"CONSULTORIO MÉDICO GENERAL"	"EMILIANO ZAPATA"	"0 a 5 personas"	"19.144841"	"-96.121305"
"SALUD PARA TODOS SUC 903 VERACRUZ 3"	"REFORMA"	"0 a 5 personas"	"19.194574"	"-96.137867"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"RICARDO FLORES MAGÓN"	"0 a 5 personas"	"18.466689"	"-95.3028"
"FUNDACIÓN BEST  A.C. DIRECTORIO MÉDICO MEDICINA GENERAL"	"MIGUEL HIDALGO"	"0 a 5 personas"	"17.949558"	"-94.90604"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PORVENIR"	"0 a 5 personas"	"17.950522"	"-94.916413"
"CONSULTORIO MÉDICO GENERAL"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"20.445708"	"-97.322996"
"CONSULTORIO MÉDICO"	"ELADIO DOMÍNGUEZ"	"0 a 5 personas"	"18.468865"	"-95.435965"
"SAISUV MODULO DE ATENCIÓN INTEGRAL A LA SALUD UV"	"RAFAEL MURILLO VIDAL"	"51 a 100 person"	"19.523596"	"-96.912023"
"CONSULTORIO MÉDICO SIN NOMBRE"	"IGNACIO DE LA LLAVE"	"0 a 5 personas"	"19.928516"	"-96.853079"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MELCHOR OCAMPO"	"0 a 5 personas"	"17.962497"	"-94.881492"
"CONSULTORIO OTEAPAN"	"JOSÉ MARÍA MORELOS"	"6 a 10 personas"	"18.006358"	"-94.665474"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL 21"	"PROFESOR JOSÉ PÉREZ RUIZ"	"11 a 30 persona"	"19.443311"	"-96.401767"
"CONSULTORIO PARTICULAR SIN NOMBRE"	"OLIVO BLANCO"	"0 a 5 personas"	"21.08207"	"-97.732232"
"ESTANCIA VIDA PLENA"	"SIERRA"	"0 a 5 personas"	"19.149041"	"-96.101942"
"CONSULTORIO MÉDICO GENERAL SIN NOMBRE"	"SALVADOR DÍAZ MIRÓN"	"0 a 5 personas"	"20.912595"	"-97.678846"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.195336"	"-96.130662"
"CONSULTORIO MÉDICO"	"3 DE DICIEMBRE"	"0 a 5 personas"	"18.770441"	"-96.172168"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"TABASCO"	"0 a 5 personas"	"19.372703"	"-96.374352"
"CONSULTORIO MÉDICO SIN NOMBRE"	"AQUILES SERDÁN"	"0 a 5 personas"	"19.19793"	"-96.139578"
"CONSULTORIO MÉDICO MELO ALEMAN"	"INDEPENDENCIA"	"0 a 5 personas"	"18.594043"	"-95.447206"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ORIZABA"	"0 a 5 personas"	"19.546751"	"-96.929621"
"CONSULTORIO MÉDICO"	"JUAN DE GRIJALVA"	"0 a 5 personas"	"19.172126"	"-96.123792"
"PATRONATO DE FOMENTO A LA SALUD BIENESTAR ALVARADEÑO  A.C."	"RODOLFO SÁNCHEZ TABOADA"	"0 a 5 personas"	"18.773632"	"-95.763143"
"CONSULTORIO IL CORPO"	"HERNÁNDEZ Y HERNÁNDEZ"	"0 a 5 personas"	"18.447309"	"-95.214696"
"CONSULTORIO MÉDICO SIN NOMBRE"	"INDEPENDENCIA"	"0 a 5 personas"	"19.32428"	"-96.721498"
"REHABILITACIONES SAN JOSE"	"CONSTITUYENTES"	"0 a 5 personas"	"19.193624"	"-96.152412"
